u,Intercept,Stock_Index_Return,Three_Month_Rate_After_Demean,DTD_Level,DTD_Trend,Liquidity_Level_Nonfinancial,Liquidity_Trend_NonFinancial,NI_Over_TA_Level,NI_Over_TA_Trend,Size_Level,Size_Trend,M_Over_B,SIGMA,Liquidity_Level_Financial,Liquidity_Trend_Financial,DTD_Median_Fin,DTD_Median_Nfin,dummy_for_NM
1724,-2.4290957132925506,0.4058249581763221,12.802011810996834,-0.05408368667785017,-0.0008516592447746546,0.012662819984715662,-0.04986017711869644,-1.1463661401260312,-0.2029290163369124,-0.1313677827693762,-0.22758043837185357,0.007404247902874979,0.3293313612669761,0.008290306083665093,-0.012280688973505895,-0.020303618928217453,-0.009482120075159245,0.0
1725,-2.4290881457104336,0.4056264658077643,12.802584899631222,-0.05409857512456583,-0.0008513677801012544,0.01270013843855218,-0.04983165038330503,-1.1461785684040284,-0.20281155595130368,-0.13134462788948592,-0.22745319498703234,0.007420471252903366,0.32914310735247126,0.00829189798861439,-0.012273990437603612,-0.020293757097500257,-0.00947925510833157,0.0
1726,-2.429080655487706,0.4054281158512047,12.80315480222445,-0.05411345037401609,-0.0008510763583534392,0.012737413913335952,-0.049803155292630165,-1.1459910142211414,-0.20269423072117054,-0.13132146699767192,-0.22732608284298425,0.0074366865436842,0.3289550621502468,0.008293486948685562,-0.012267297962324966,-0.02028390225279755,-0.009476391432254585,0.0
1727,-2.429073242460483,0.4052299082559359,12.803721522577783,-0.05412831243400587,-0.0008507849798207213,0.012774646450102942,-0.04977469179691787,-1.145803477575869,-0.20257704041673902,-0.13129830011392052,-0.22719910176634794,0.0074528937785431765,0.32876722533104863,0.008295072966771243,-0.012260611543854726,-0.020274054391697726,-0.009473529046243599,0.0
1728,-2.429065906465177,0.4050318429709702,12.804285064488681,-0.05414316131233575,-0.0008504936447916789,0.012811836089851827,-0.04974625984651023,-1.1456159584667036,-0.20245998480874094,-0.13127512725818902,-0.22707225158398575,0.007469092960804825,0.32857959656626745,0.008296656045761547,-0.01225393117836094,-0.02026421351177568,-0.009470667949614316,0.0
1729,-2.4290586473384947,0.4048339199450408,12.804845431750804,-0.05415799701680216,-0.0008502023535539576,0.012848982873544107,-0.04971785939184531,-1.1454284568921427,-0.20234306366841245,-0.13125194845040575,-0.22694553212298324,0.007485284093792288,0.3283921755279373,0.008298236188544071,-0.012247256861995005,-0.02025437961059288,-0.009467808141682835,0.0
1730,-2.4290514649174377,0.4046361391266034,12.805402628153976,-0.05417281955519737,-0.0008499111063942731,0.012886086842104197,-0.04968949038345678,-1.1452409728506796,-0.20222627676749297,-0.13122876371047015,-0.22681894321064955,0.0075014671808273994,0.3282049618887341,0.008299813398003881,-0.012240588590891884,-0.020244552685697418,-0.009464949621765653,0.0
1731,-2.4290443590393,0.4044385004638379,12.805956657484257,-0.054187628935309304,-0.0008496199035984127,0.01292314803641928,-0.04966115277197387,-1.1450535063408087,-0.2021096238782235,-0.1312055730582525,-0.22669248467451708,0.007517642225230794,0.3280179553219742,0.008301387677023545,-0.012233926361170194,-0.020234732734624082,-0.009462092389179663,0.0
1732,-2.4290373295416696,0.4042410039046492,12.80650752352388,-0.0542024251649219,-0.0008493287454512386,0.01296016649733936,-0.04963284650812105,-1.1448660573610272,-0.20199310477334576,-0.13118237651359452,-0.2265661563423415,0.007533809230321601,0.32783115550161274,0.008302959028483098,-0.012227270168932353,-0.02022491975489444,-0.009459236443242142,0.0
1733,-2.4290303762624292,0.4040436493966692,12.80705523005131,-0.05421720825181478,-0.0008490376322366896,0.012997142265677608,-0.04960457154271785,-1.1446786259098318,-0.20187671922610032,-0.13115917409630887,-0.22643995804210132,0.007549968199417917,0.3276445621022426,0.008304527455260093,-0.012220620010264732,-0.020215113744016883,-0.009456381783270771,0.0
1734,-2.429023499039752,0.40384643688725796,12.807599780841192,-0.05423197820376341,-0.0008487465642377833,0.013034075382210006,-0.049576327826678694,-1.1444912119857147,-0.20176046701022585,-0.13113596582617953,-0.22631388960199833,0.00756611913583638,0.3274581747990927,0.00830609296022954,-0.012213975881237783,-0.020205314699486703,-0.009453528408583621,0.0
1735,-2.4290166977121035,0.4036493663235051,12.808141179664402,-0.05424673502853903,-0.0008484555417366178,0.013070965887675506,-0.049548115311012636,-1.1443038155871756,-0.20164434789995744,-0.13111275172296163,-0.22618795085045704,0.007582262042892335,0.3272719932680268,0.008307655546263962,-0.012207337777906165,-0.020195522618786172,-0.009450676318499161,0.0
1736,-2.4290099721182408,0.4034524376522313,12.808679430288032,-0.05426147873390874,-0.0008481645650143761,0.013107813822776232,-0.0495199339468232,-1.1441164367127044,-0.20152836167002536,-0.13108953180638164,-0.22606214161612476,0.00759839692389987,0.3270860171855416,0.008309215216233377,-0.012200705696308909,-0.020185737499384585,-0.009447825512336246,0.0
1737,-2.4290033220972123,0.4032556508199899,12.809214536475393,-0.054276209327635515,-0.0008478736343513254,0.013144619228177196,-0.04949178368530813,-1.1439290753608058,-0.20141250809565406,-0.13106630609613723,-0.22593646172787146,0.007614523782171756,0.3269002462287658,0.008310771973005296,-0.01219407963246951,-0.02017595933873835,-0.009444975989414132,0.0
1738,-2.428996747488357,0.4030590057730677,12.809746501986012,-0.054290926817478005,-0.0008475827500268218,0.01318138214450669,-0.049463664477759225,-1.143741731529968,-0.20129678695256037,-0.13104307461189754,-0.22581091101478962,0.0076306426210195205,0.3267146800754587,0.008312325819444721,-0.012187459582396126,-0.020166188134291024,-0.009442127749052457,0.0
1739,-2.428990248131302,0.40286250245748667,12.810275330575646,-0.05430563121119083,-0.0008472919123193107,0.013218102612355995,-0.04943557627556214,-1.143554405218694,-0.20118119801695267,-0.13101983737330294,-0.22568548930619423,0.0076467534437533145,0.3265293184040083,0.008313876758414177,-0.012180845542081615,-0.020156423883473412,-0.009439280790571264,0.0
1740,-2.428983823865966,0.4026661408190059,12.810801025996293,-0.05432032251652434,-0.0008470011215063302,0.013254780672279587,-0.04940751903019612,-1.1433670964254739,-0.20106574106552932,-0.13099659439996533,-0.22556019643162267,0.007662856253682081,0.3263441608934303,0.00831542479277367,-0.012174237507503755,-0.020146666583703603,-0.009436435113290982,0.0
1741,-2.428977474532555,0.40246992080312205,12.811323591996171,-0.05433500074122476,-0.0008467103778645131,0.01329141636479525,-0.049379492693233884,-1.1431798051488076,-0.20095041587547757,-0.13097334571146801,-0.22543503222083427,0.007678951054113387,0.3261592072233666,0.008316969925380729,-0.012167635474625356,-0.020136916232387066,-0.00943359071653244,0.0
1742,-2.4289711999715653,0.4022738423550712,12.811843032319741,-0.05434966589303415,-0.0008464196816695886,0.013328009730383825,-0.0493514972163413,-1.1429925313871927,-0.20083522222447206,-0.13095009132736574,-0.22530999650381078,0.007695037848353563,0.32597445707408373,0.00831851215909037,-0.012161039439394353,-0.02012717282691668,-0.009430747599616837,0.0
1743,-2.4289650000237795,0.40207790541983024,12.812359350707709,-0.05436431797969031,-0.0008461290331963849,0.013364560809489487,-0.04932353255127733,-1.142805275139123,-0.20072015989067374,-0.1309268312671848,-0.22518508911075574,0.007711116639707603,0.32578991012647174,0.00832005149675514,-0.012154449397743957,-0.020117436364672826,-0.009427905761865791,0.0
1744,-2.4289588745302684,0.40188210994211815,12.81287255089702,-0.05437895700892704,-0.0008458384327188316,0.013401069642519775,-0.04929559864989373,-1.1426180364030996,-0.20060522865272862,-0.13090356555042307,-0.22506030987209463,0.007727187431479276,0.3256055660620426,0.008321587941225093,-0.012147865345592816,-0.02010770684302344,-0.009425065202601297,0.0
1745,-2.428952823332389,0.40168645586639734,12.813382636620872,-0.054393582988473854,-0.0008455478805099618,0.013437536269845465,-0.049267695464134884,-1.1424308151776168,-0.20049042828976626,-0.13088029419654995,-0.22493565861847467,0.007743250226971029,0.32542142456292883,0.008323121495347778,-0.012141287278845097,-0.020097984259324082,-0.00942222592114574,0.0
1746,-2.4289468462717863,0.40149094313687517,12.813889611608722,-0.054408195926056044,-0.0008452573768419138,0.013473960731800683,-0.04923982294603757,-1.1422436114611711,-0.20037575858139878,-0.13085701722500648,-0.2248111351807648,0.00775930502948392,0.32523748531188207,0.008324652161968295,-0.012134715193390641,-0.020088268610917996,-0.009419387916821903,0.0
1747,-2.4289409431903897,0.40129557169750496,12.814393479586267,-0.054422795829394965,-0.0008449669219859335,0.01351034306868304,-0.04921198104773079,-1.14205642525226,-0.20026121930771948,-0.1308337346552054,-0.2246867393900553,0.0077753518423179235,0.3250537479922719,0.008326179943929231,-0.01212814908510508,-0.020078559895136166,-0.009416551188952956,0.0
1748,-2.4289351139304154,0.4011003414919878,12.814894244275465,-0.0544373827062076,-0.0008446765162123772,0.013546683320753483,-0.049184169721435564,-1.1418692565493824,-0.2001468102493015,-0.1308104465065311,-0.22456247107765798,0.007791390668771516,0.32487021228808416,0.008327704844070694,-0.012121588949849969,-0.02006885810929741,-0.009413715736862458,0.0
1749,-2.4289293583343627,0.4009052524637735,12.815391909394544,-0.054451956564206906,-0.0008443861597907134,0.013582981528236504,-0.04915638891946475,-1.1416821053510373,-0.20003253118719677,-0.1307871527983397,-0.22443833007510594,0.007807421512142001,0.3246868778839198,0.008329226865230343,-0.012115034783472891,-0.0200591632507084,-0.009410881559874362,0.0
1750,-2.428923676245018,0.4007103045560622,12.815886478658,-0.05446651741110158,-0.0008440958529895242,0.013619237731319941,-0.049128638594222784,-1.1414949716557168,-0.19991838190293465,-0.13076385354995912,-0.22431431621415346,0.00782344437572537,0.3245037444649933,0.008330746010243327,-0.012108486581807635,-0.02004947531666376,-0.00940804865731301,0.0
1751,-2.428918067505449,0.4005154977118054,12.816377955776593,-0.05448106525459625,-0.0008438055960765083,0.013655451970155302,-0.049100918698205515,-1.1413078554619258,-0.19980436217852063,-0.13074054878068897,-0.22419042932677558,0.007839459262816297,0.3243208117171316,0.008332262281942348,-0.012101944340674263,-0.02003979430444611,-0.00940521702850313,0.0
1752,-2.4289125319590097,0.4003208318737076,12.816866344457361,-0.05449560010239144,-0.0008435153893184841,0.01369162428485754,-0.049073229184000054,-1.141120756768156,-0.19969047179643507,-0.13071723850980085,-0.2240666692451686,0.007855466176708258,0.3241380793267724,0.008333775683157617,-0.012095408055879248,-0.02003012021132613,-0.009402386672769847,0.0
1753,-2.4289070694493353,0.4001263069842274,12.817351648403614,-0.05451012196218338,-0.0008432252329813894,0.013727754715505275,-0.0490455700042845,-1.1409336755729083,-0.19957671053963227,-0.13069392275653813,-0.22394303580174946,0.007871465120693269,0.3239555469809628,0.008335286216716881,-0.012088877723215641,-0.020020453034562645,-0.009399557589438667,0.0
1754,-2.4289016798203433,0.3999319229855789,12.817833871314939,-0.05452463084166428,-0.0008429351273302855,0.013763843302140713,-0.049017941111827786,-1.140746611874682,-0.19946307819153883,-0.1306706015401161,-0.22381952882915565,0.007887456098062288,0.3237732143673584,0.00833679388544543,-0.012082353338463105,-0.020010792771402653,-0.00939672977783549,0.0
1755,-2.428896362916235,0.3997376798197332,12.818313016887215,-0.054539126748522126,-0.000842645072629359,0.013799890084769742,-0.04899034245948946,-1.1405595656719727,-0.19934957453605257,-0.13064727487972194,-0.22369614816024533,0.007903439112104768,0.32359108117422136,0.008338298692166077,-0.01207583489738813,-0.020001139419081413,-0.009393903237286606,0.0
1756,-2.4288911185814914,0.39954357742841934,12.818789088812604,-0.054553609690440825,-0.0008423550691419235,0.013835895103361875,-0.04896277400021952,-1.140372536963283,-0.19923619935754153,-0.13062394279451492,-0.22357289362809707,0.007919414166109067,0.3234091470904193,0.008339800639699173,-0.012069322395744115,-0.019991492974822483,-0.009391077967118687,0.0
1757,-2.4288859466608765,0.39934961575312594,12.819262090779558,-0.05456807967510014,-0.0008420651171304216,0.013871858397850323,-0.04893523568705817,-1.140185525747106,-0.1991229524408423,-0.13060060530362622,-0.22344976506600958,0.007935381263362018,0.3232274118054239,0.008341299730862615,-0.012062815829271444,-0.019981853435837818,-0.009388253966658803,0.0
1758,-2.428880846999433,0.3991557947351021,12.819732026472831,-0.05458253671017564,-0.0008417752168564283,0.013907780008132212,-0.048907727473135654,-1.1399985320219448,-0.19900983357125931,-0.13057726242615905,-0.2233267623075018,0.00795134040714945,0.32304587500930987,0.008342795968471824,-0.012056315193697698,-0.019972220799327783,-0.009385431235234405,0.0
1759,-2.4288758194424855,0.39896211431535933,12.820198899573466,-0.05459698080333882,-0.0008414853685806516,0.013943659974068184,-0.0488802493116721,-1.1398115557862953,-0.1988968425345632,-0.13055391418118883,-0.22320388518631276,0.007967291600755697,0.322864536392753,0.008344289355339781,-0.01204982048473769,-0.019962595062481266,-0.009382609772173336,0.0
1760,-2.428870863835637,0.3987685744346721,12.82066271375881,-0.05461141196225708,-0.0008411955725629351,0.01397949833548294,-0.04885280115597722,-1.1396245970386594,-0.1987839791169897,-0.1305305605877629,-0.22308113353640113,0.00798323484746391,0.322683395647029,0.008345779894277008,-0.012043331698093619,-0.01995297622247569,-0.009379789576803821,0.0
1761,-2.4288659800247703,0.3985751750335796,12.821123472702514,-0.05462583019459352,-0.0008409058290622608,0.014015295132164915,-0.0488253829594502,-1.1394376557775316,-0.19867124310523865,-0.1305072016649009,-0.22295850719194554,0.007999170150555925,0.3225024524640127,0.008347267588091572,-0.012036848829455198,-0.019943364276477114,-0.009376970648454481,0.0
1762,-2.428861167856047,0.39838191605238676,12.821581180074539,-0.05464023550800736,-0.0008406161383367507,0.014051050403866366,-0.048797994675579534,-1.1392507320014167,-0.19855863428647252,-0.13048383743159456,-0.22283600598734415,0.008015097513312294,0.3223217065361761,0.008348752439589083,-0.012030371874499762,-0.01993375922164026,-0.009374152986454318,0.0
1763,-2.4288564271759068,0.3981887974311661,12.822035839541158,-0.0546546279101535,-0.0008403265006436681,0.014086764190303594,-0.0487706362579427,-1.139063825708811,-0.1984461524483154,-0.13046046790680793,-0.2227136297572145,0.008031016939012321,0.32214115755658707,0.00835023445157271,-0.012023900828892362,-0.019924161055108608,-0.00937133659013272,0.0
1764,-2.428851757831066,0.397995819109758,12.822487454764959,-0.054669007408682746,-0.0008400369162394216,0.014122436531156773,-0.048743307660206105,-1.138876936898213,-0.19833379737885165,-0.13043709310947718,-0.22259137833639372,0.008046928430933926,0.3219608052189084,0.00835171362684317,-0.012017435688285907,-0.019914569774014415,-0.009368521458819465,0.0
1765,-2.428847159668521,0.39780298102777306,12.822936029404843,-0.054683374011241875,-0.0008397473853795658,0.014158067466069985,-0.04871600883612481,-1.138690065568123,-0.1982215688666248,-0.13041371305851085,-0.22246925155993785,0.008062831992353883,0.32178064921739624,0.00835318996819874,-0.012010976448321272,-0.019904985375478818,-0.009365707591844718,0.0
1766,-2.4288426325355417,0.39761028312459235,12.823381567116048,-0.05469772772547352,-0.0008394579083188029,0.014193657034651391,-0.048688739739542373,-1.1385032117170426,-0.1981094667006364,-0.13039032777278978,-0.22234724926312222,0.008078727626547606,0.32160068924689855,0.008354663478435252,-0.012004523104627393,-0.01989540785661186,-0.00936289498853903,0.0
1767,-2.428838176279677,0.3974177253393694,12.823824071550122,-0.05471206855901607,-0.0008391684853109867,0.014229205276473297,-0.04866150032439066,-1.1383163753434704,-0.19799749067034464,-0.13036693727116716,-0.22222537128144093,0.008094615336789235,0.3214209250028544,0.008356134160346093,-0.011998075652821419,-0.019885837214512567,-0.009360083648233333,0.0
1768,-2.42883379074875,0.39722530761103125,12.824263546354944,-0.05472639651950398,-0.0008388791166091235,0.014264712231071758,-0.04863429054468961,-1.1381295564459042,-0.1978856405656635,-0.13034354157246855,-0.22210361745060697,0.008110495126351619,0.3212413561812919,0.00835760201672222,-0.011991634088508809,-0.019876273446269,-0.009357273570258957,0.0
1769,-2.42882947579086,0.3970330298782793,12.824699995174745,-0.05474071161456743,-0.0008385898024653732,0.0143001779379473,-0.04860711035454707,-1.1379427550228471,-0.19777391617696105,-0.13032014069549197,-0.22198198760655188,0.008126366998506416,0.32106198247882733,0.008359067050352137,-0.011985198407283404,-0.01986671654895831,-0.009354464753947602,0.0
1770,-2.4288252312543808,0.39684089207959133,12.82513342165006,-0.054755013851832644,-0.0008383005431310537,0.014335602436564357,-0.048579959708158676,-1.137755971072798,-0.19766231729505895,-0.13029673465900782,-0.22186048158542582,0.008142230956523874,0.32088280359266397,0.008360529264021935,-0.011978768604727616,-0.01985716651964681,-0.009351657198631364,0.0
1771,-2.428821056987961,0.39664889415322213,12.825563829417792,-0.054769303238921686,-0.0008380113388566411,0.014370985766351499,-0.04855283855980752,-1.1375692045942574,-0.1975508437112307,-0.13027332348175916,-0.22173909922359716,0.008158087003673042,0.3207038192205903,0.008361988660515256,-0.011972344676412443,-0.01984762335539003,-0.00934885090364272,0.0
1772,-2.4288169528405232,0.39645703603720467,12.825991222111181,-0.054783579783452385,-0.000837722189891773,0.014406327966701743,-0.04852574686386406,-1.1373824555857257,-0.19743949521720067,-0.13024990718246138,-0.22161784035765256,0.008173935143221681,0.3205250290609791,0.008363445242613317,-0.011965926617897683,-0.01983808705323276,-0.009346045868314534,0.0
1773,-2.428812918661263,0.3962653176693518,12.8264156033598,-0.05479784349303865,-0.0008374330964852488,0.014441629076972037,-0.04849868457478594,-1.1371957240457058,-0.1973282716051431,-0.13022648577980256,-0.22149670482439687,0.008189775378436234,0.320346432812786,0.008364899013094907,-0.011959514424731973,-0.019828557610209126,-0.009343242091980048,0.0
1774,-2.4288089542996487,0.3960737389872573,12.82683697678958,-0.05481209437529019,-0.0008371440588850341,0.014476889136483817,-0.04847165164711774,-1.1370090099726928,-0.19721717266768066,-0.1302030592924433,-0.22137569246085273,0.008205607712581907,0.3201680301755482,0.00836634997473639,-0.01195310809245291,-0.01981903502334264,-0.009340439573972906,0.0
1775,-2.4288050596054225,0.3958822999282968,12.827255346022811,-0.054826332437812625,-0.0008368550773382612,0.014512108184522643,-0.04844464803549082,-1.136822313365191,-0.19710619819788344,-0.1301796277390168,-0.2212548031042605,0.008221432148922667,0.31998982084938304,0.008367798130311693,-0.011946707616587175,-0.019809519289646256,-0.009337638313627113,0.0
1776,-2.4288012344285983,0.39569100042962946,12.827670714678137,-0.05484055768820755,-0.0008365661520912314,0.014547286260338466,-0.04841767369462313,-1.1366356342217023,-0.1969953479892679,-0.13015619113812915,-0.2211340365920783,0.008237248690721094,0.3198118045349869,0.008369243482592336,-0.011940312992650626,-0.019800010406122434,-0.009334838310277075,0.0
1777,-2.428797478619461,0.39549984042819886,12.828083086370556,-0.05485477013407232,-0.0008362772833894175,0.014582423403145667,-0.048390728579319045,-1.1364489725407263,-0.19688462183579541,-0.1301327495083588,-0.22101339276198184,0.008253057341238604,0.31963398093363404,0.008370686034347416,-0.011933924216148424,-0.0197905083697632,-0.009332039563257576,0.0
1778,-2.4287937920285665,0.3953088198607341,12.828492464711434,-0.05486896978300033,-0.0008359884714774649,0.014617519652122907,-0.04836381264446911,-1.1362623283207642,-0.19677401953187132,-0.13010930286825712,-0.22089287145186387,0.008268858103735267,0.31945634974717474,0.008372125788343603,-0.011927541282575095,-0.01978101317755018,-0.00932924207190378,0.0
1779,-2.428790174506742,0.3951179386637515,12.828898853308512,-0.054883156642580824,-0.000835699716599195,0.014652575046413333,-0.04833692584504992,-1.1360757015603191,-0.19666354087234383,-0.13008585123634828,-0.2207724724998345,0.008284650981469886,0.3192789106780347,0.008373562747345154,-0.011921164187414728,-0.019771524826454678,-0.009326445835551237,0.0
1780,-2.4287866259050856,0.3949271967735553,12.829302255765889,-0.054897330720398964,-0.0008354110189976061,0.01468758962512448,-0.04831006813612394,-1.1358890922578886,-0.1965531856525028,-0.13006239463112917,-0.22065219574422104,0.008300435977700051,0.31910166342921326,0.008374996914113912,-0.011914792926140953,-0.019762043313437738,-0.009323650853535885,0.0
1781,-2.428783146074964,0.394736594126239,12.829702675684041,-0.054911492024035856,-0.0008351223789148758,0.01472256342732843,-0.04828323947283926,-1.1357025004119763,-0.1964429536680786,-0.1300389330710695,-0.2205320410235673,0.00831621309568202,0.31892460770428255,0.008376428291409312,-0.011908427494217153,-0.019752568635450184,-0.009320857125194036,0.0
1782,-2.4287797348680127,0.3945461306576869,12.830100116659837,-0.05492564056106848,-0.0008348337965923636,0.01475749649206172,-0.04825643981042945,-1.1355159260210854,-0.19633284471524082,-0.13001546657461188,-0.2204120081766342,0.008331982338670735,0.3187477432073855,0.008377856881988372,-0.01190206788709652,-0.01974310078943268,-0.009318064649862394,0.0
1783,-2.428776392136138,0.39435580630357453,12.830494582286502,-0.054939776339069706,-0.0008345452722706113,0.01479238885832547,-0.048229669104213356,-1.1353293690837174,-0.19622285859059746,-0.1299919951601718,-0.2202920970423991,0.008347743709919982,0.3185710696432357,0.008379282688605702,-0.011895714100222145,-0.019733639772315785,-0.009315273426878037,0.0
1784,-2.428773117731513,0.3941656209993707,12.830886076153664,-0.054953899365608454,-0.0008342568061893472,0.014827240565085387,-0.04820292730959495,-1.1351428295983732,-0.19611299509119365,-0.12996851884613775,-0.22017230746005573,0.008363497212682224,0.31839458671711507,0.008380705714013514,-0.011889366129027176,-0.019724185581020022,-0.009312483455578429,0.0
1785,-2.4287699115065795,0.39397557468033784,12.831274601847328,-0.05496800964824937,-0.000833968398587486,0.014862051651271746,-0.04817621438206312,-1.1349563075635551,-0.19600325401451038,-0.12994503765087112,-0.22005263926901414,0.008379242850208576,0.318218294134873,0.008382125960961601,-0.011883023968934873,-0.019714738212455923,-0.009309694735301414,0.0
1786,-2.4287667733140466,0.39378566728153386,12.831660162949898,-0.05498210719455321,-0.000833680049703133,0.014896822155779463,-0.04814953027719148,-1.1347698029777624,-0.1958936351584636,-0.12992155159270627,-0.21993309230890062,0.00839498062574898,0.3180421916029253,0.008383543432197375,-0.011876687615358712,-0.019705297663524076,-0.009306907265385224,0.0
1787,-2.42876370300689,0.393595898737813,12.832042763040176,-0.05499619201207662,-0.0008333917597735834,0.014931552117468161,-0.048122874950638175,-1.1345833158395018,-0.19578413832140296,-0.1298980606899507,-0.2198136664195572,0.008410710542552081,0.3178662788282526,0.008384958130465817,-0.011870357063702493,-0.019695863931115193,-0.00930412104516846,0.0
1788,-2.4287607004383522,0.39340626898382686,12.832422405693343,-0.05501026410837201,-0.0008331035290353272,0.014966241575162215,-0.04809624835814575,-1.1343968461472747,-0.19567476330211073,-0.12987456496088481,-0.219694361441042,0.008426432603865237,0.317690555518399,0.008386370058509531,-0.011864032309360457,-0.019686437012110158,-0.009301336073990115,0.0
1789,-2.428757765461942,0.3932167779540259,12.832799094481002,-0.05502432349098791,-0.000832815357724049,0.015000890567650652,-0.04806965045554095,-1.1342103938995816,-0.1955655098998007,-0.12985106442376237,-0.21957517721362851,0.008442146812934544,0.31751502138147153,0.00838777921906873,-0.011857713347717378,-0.019677016903380095,-0.009298552351189562,0.0
1790,-2.428754897931434,0.39302742558266035,12.833172832971153,-0.05503837016746872,-0.000832527246074631,0.015035499133687166,-0.04804308119873449,-1.1340239590949288,-0.19545637791411707,-0.12982755909681004,-0.21945611357780587,0.008457853173004817,0.3173396761261381,0.008389185614881216,-0.011851400174148631,-0.019667603601786404,-0.009295769876106549,0.0
1791,-2.4287520977008668,0.39283821180378126,12.83354362472821,-0.05505240414535481,-0.0008322391943211544,0.01507006731199051,-0.04801654054372092,-1.1338375417318156,-0.1953473671451334,-0.1298040489982277,-0.21933717037427863,0.008473551687319624,0.3171645194616267,0.008390589248682403,-0.011845092784020354,-0.019658197104180826,-0.009292988648081207,0.0
1792,-2.4287493646245455,0.39264913655124223,12.833911473312984,-0.055066425432182396,-0.0008319512026969024,0.015104595141244057,-0.047990028446578445,-1.1336511418087465,-0.19523847739335126,-0.1297805341461885,-0.21921834744396637,0.008489242359121265,0.31698955109772403,0.008391990123205325,-0.011838791172689465,-0.019648797407405487,-0.009290208666454051,0.0
1793,-2.4287466985570383,0.39246019975869956,12.834276382282711,-0.0550804340354836,-0.0008316632714343609,0.015139082660096129,-0.04796354486346872,-1.1334647593242244,-0.19512970845969957,-0.1297570145588388,-0.21909964462800371,0.008504925191650782,0.3168147707447741,0.008393388241180608,-0.011832495335503838,-0.01963940450829298,-0.009287429930565971,0.0
1794,-2.428744099353177,0.39227140135961425,12.83463835519106,-0.05509442996278673,-0.0008313754007652217,0.01517352990715981,-0.04793708975063669,-1.1332783942767526,-0.19502106014553303,-0.12973349025429828,-0.21898106176774018,0.008520600188147882,0.3166401781136774,0.008394783605336515,-0.011826205267802346,-0.01963001840366637,-0.00928465243975824,0.0
1795,-2.428741566868058,0.39208274128725307,12.83499739558809,-0.05510841322161575,-0.0008310875909203831,0.015207936921013368,-0.047910663064410414,-1.1330920466648353,-0.1949125322526314,-0.12970996125065976,-0.21886259870474006,0.00853626735185108,0.3164657729158891,0.008396176218398901,-0.01181992096491499,-0.019620639090339304,-0.009281876193372509,0.0
1796,-2.428739100957038,0.391894219474689,12.835353507020306,-0.05512238381949081,-0.0008307998421299533,0.015242303740199734,-0.047884264761200855,-1.1329057164869738,-0.19480412458319807,-0.12968642756598953,-0.21874425528078195,0.00855192668599759,0.3162915548634185,0.008397566083091257,-0.011813642422162957,-0.019611266565116012,-0.009279101190750807,0.0
1797,-2.4287367014757404,0.3917058358548029,12.83570669303065,-0.0551363417639278,-0.000830512154623251,0.01527663040322702,-0.04785789479750171,-1.1327194037416728,-0.1946958369398593,-0.12966288921832725,-0.21862603133785913,0.008567578193823339,0.31611752366882706,0.008398953202134692,-0.011807369634858775,-0.01960190082479141,-0.009276327431235545,0.0
1798,-2.428734368280047,0.3915175903602847,12.83605695715847,-0.055150287062438665,-0.0008302245286288087,0.015310916948568218,-0.047831553129889286,-1.1325331084274353,-0.194587669125663,-0.12963934622568588,-0.21850792671817876,0.008583221878563089,0.3159436790452279,0.008400337578247914,-0.011801102598306329,-0.019592541866151104,-0.00927355491416951,0.0
1799,-2.428732101226102,0.39132948292363423,12.836404302939572,-0.05516421972253133,-0.0008299369643743733,0.015345163414661536,-0.04780523971502223,-1.132346830542767,-0.1944796209440775,-0.129615798606052,-0.21838994126416228,0.008598857743450174,0.315770020706284,0.008401719214147289,-0.011794841307801032,-0.019583189685971475,-0.009270783638895875,0.0
1800,-2.4287299001703118,0.3911415134771626,12.836748733906187,-0.055178139751709564,-0.0008296494620869093,0.01537936983991009,-0.04777895450964144,-1.1321605700861688,-0.19437169219899078,-0.1295922463773854,-0.2182720748184449,0.008614485791716857,0.3155965483662074,0.008403098112546782,-0.011788585758629885,-0.019573844281019732,-0.009268013604758176,0.0
1801,-2.428727764969342,0.3909536819529928,12.837090253586997,-0.055192047157473195,-0.0008293620219925997,0.015413536262682173,-0.04775269747056984,-1.1319743270561482,-0.1942638826947091,-0.1295686895576196,-0.21815432722387557,0.008630106026593927,0.31542326173975754,0.008404474276157994,-0.011782335946071539,-0.01956450564805394,-0.009265244811100345,0.0
1802,-2.4287256954801193,0.39076598828306136,12.837428865507135,-0.055205941947317955,-0.0008290746443168487,0.015447662721311206,-0.04772646855471216,-1.1317881014512083,-0.19415619223595604,-0.12954512816466163,-0.21803669832351683,0.008645718451311086,0.3152501605422406,0.008405847707690163,-0.011776091865396448,-0.0195551737838231,-0.009262477257266682,0.0
1803,-2.428723691559831,0.3905784323991194,12.837764573188158,-0.05521982412873561,-0.0008287873292842828,0.015481749254095872,-0.047700267719054876,-1.13160189326985,-0.1940486206278716,-0.12952156221639194,-0.21791918796064447,0.00866132306909665,0.31507724448950775,0.008407218409850141,-0.011769853511866907,-0.019545848685067174,-0.009259710942601864,0.0
1804,-2.428721753065921,0.39039101423273337,12.838097380148103,-0.055233693709213806,-0.0008285000771187543,0.015515795899299883,-0.047674094920665946,-1.1314157025105844,-0.19394116767601088,-0.12949799173066465,-0.21780179597874766,0.008676919883177772,0.31490451329795427,0.00840858638534243,-0.011763620880737194,-0.01953653034851717,-0.009256945866450952,0.0
